date,open,high,low,close,volume
2019-10-03,169.1084,171.2484,166.8584,171.1084,39612315.0
2019-10-04,172.0284,174.1184,171.9184,173.8484,32752668.0
2019-10-07,173.2684,174.7784,172.9484,173.2784,21404580.0
2019-10-08,172.0484,172.8984,170.3084,170.4584,33201939.0
2019-10-09,171.9984,173.1184,171.4684,172.2684,20829012.0
2019-10-10,172.2884,174.4684,172.1584,173.7184,26693780.0
2019-10-11,175.8384,177.6684,175.7584,176.1484,41428907.0
2019-10-14,175.8584,176.7384,175.6884,176.1284,15372774.0
2019-10-15,176.6884,179.0084,176.5984,178.5584,23735826.0
2019-10-16,177.9184,178.5684,177.4684,178.0784,20689207.0
2019-10-17,179.2184,179.5384,177.8484,178.5884,19161821.0
2019-10-18,178.2984,178.7084,175.7484,176.7284,27719069.0
2019-10-21,177.6884,178.5584,177.1784,178.4284,15868946.0
2019-10-22,179.0984,179.4584,176.8284,176.8884,22988988.0
2019-10-23,176.4684,177.2984,176.1884,177.2584,15198327.0
2019-10-24,178.6584,179.2484,177.7784,179.1284,19264220.0
2019-10-25,178.1284,180.7784,178.0884,180.6784,21507115.0
2019-10-28,181.6084,182.8684,181.5884,182.6084,18842303.0
2019-10-29,182.2784,182.5784,181.0484,181.0784,18569675.0
2019-10-30,181.4584,182.3584,180.3284,182.0284,21764311.0
2019-10-31,182.5984,182.6884,180.9784,182.1184,26801803.0
2019-11-01,182.9684,183.9184,182.6684,183.9084,22131875.0
2019-11-04,185.2284,185.5684,183.9084,185.1384,19015855.0
2019-11-05,185.3884,185.5884,184.5884,185.2484,15048864.0
2019-11-06,185.0184,185.0384,183.8284,184.7984,19725486.0
2019-11-07,185.7984,186.7584,184.8884,185.4684,17832355.0
2019-11-08,185.0584,186.2884,184.5784,186.2684,15272516.0
2019-11-11,185.2684,186.0784,184.9784,185.9984,10187222.0
2019-11-12,186.1684,187.2484,185.8584,186.5784,14778283.0
2019-11-13,185.8784,186.8184,185.7484,186.6284,16110341.0
2019-11-14,185.8684,186.5984,185.2584,186.4684,17055686.0
2019-11-15,187.6484,187.9484,187.0384,187.9484,18434519.0
2019-11-18,187.6484,188.4284,186.8084,188.1084,18408797.0
2019-11-19,188.8784,188.8784,187.6284,188.4084,16997568.0
2019-11-20,187.8884,188.4884,185.6584,187.1884,36706275.0
2019-11-21,186.9784,187.1084,186.1084,186.7384,17934353.0
2019-11-22,187.2084,187.3584,185.7784,186.8684,17197019.0
2019-11-25,187.7084,189.2984,187.7084,189.2584,17794718.0
2019-11-26,189.3584,189.9084,189.0884,189.6484,14812921.0
2019-11-27,190.1684,191.0884,189.9284,191.0784,17060233.0
2019-11-29,190.6284,190.8684,190.0384,190.1384,9854553.0
2019-12-02,190.1484,190.2184,186.8184,188.0384,28121020.0
2019-12-03,185.3584,186.5284,178.8284,186.4484,31425404.0
2019-12-04,187.5284,187.9484,187.1784,187.4684,15336754.0
2019-12-05,188.1884,188.1884,186.8784,187.8684,15038785.0
2019-12-06,189.2884,190.1884,189.1884,190.0384,16562247.0
2019-12-09,189.6684,190.6284,189.0184,189.1084,14032175.0
2019-12-10,189.2084,189.9184,188.4784,188.9384,21849714.0
2019-12-11,189.4084,190.2284,189.0784,190.0184,18897759.0
2019-12-12,189.8084,192.3584,189.5284,191.5484,32704625.0
2019-12-13,191.3984,192.9484,190.9984,192.2284,32534393.0
2019-12-16,193.5384,194.5684,193.5184,194.3084,21366177.0
2019-12-17,194.5384,194.7484,194.0784,194.4284,16034647.0
2019-12-18,194.6384,195.1684,194.3684,194.5884,15490828.0
2019-12-19,194.6784,195.9684,194.6584,195.8984,17892062.0
2019-12-20,196.8484,197.5584,196.3084,196.7484,27690934.0
2019-12-23,197.5261,197.6461,197.1261,197.3061,23798671.0
2019-12-24,197.4661,197.5861,196.9361,197.4161,7089020.0
2019-12-26,197.7561,199.3061,197.7261,199.2861,17159310.0
2019-12-27,200.0461,200.0561,198.5361,199.1061,18142239.0
2019-12-30,199.0061,199.1261,196.6561,197.7061,21829913.0
2019-12-31,197.1161,198.2561,196.6961,198.1061,18201585.0
2020-01-02,199.8961,201.6561,199.4761,201.6561,31014904.0
2020-01-03,198.7861,200.9661,198.7761,199.6761,27532657.0
2020-01-06,197.9861,201.0861,197.7361,201.0561,21726989.0
2020-01-07,201.1361,201.6361,200.3461,201.0261,23120994.0
2020-01-08,200.9661,203.6361,200.6561,202.6461,26464212.0
2020-01-09,204.4061,204.9061,203.2061,204.4861,23641291.0
2020-01-10,205.2561,205.3661,203.5361,203.9261,21914631.0
2020-01-13,204.8061,206.4761,204.4761,206.4461,22846102.0
2020-01-14,206.2461,206.7061,205.2361,205.5761,24573340.0
2020-01-15,205.6761,206.6961,204.9461,205.6661,25742084.0
2020-01-16,206.7361,207.8161,206.2961,207.7761,18804959.0
2020-01-17,208.7361,209.0561,207.6161,208.8761,24325167.0
2020-01-21,208.2261,209.3361,208.1561,208.7761,21146264.0
2020-01-22,209.8761,210.6461,209.0861,209.3661,20736403.0
